video_id,labels,top1,top1_rate,top2,top2_rate,top3,top3_rate,top4,top4_rate,top5,top5_rate
3GbIhQLCH9I,"['Horse', 'Music', 'Neigh, whinny', 'Speech', 'Animal']",Speech,0.2287492,Music,0.14537893,Animal,0.12503982,"Neigh, whinny",0.113744445,Horse,0.11150445
8_2zsOKcxK0,"['Horse', 'Neigh, whinny', 'Speech', 'Animal']",Speech,0.6654467,Sniff,0.032385547,Animal,0.020894378,"Domestic animals, pets",0.01924466,"Outside, rural or natural",0.01787505
8TVOesBBLPg,"['Horse', 'Neigh, whinny', 'Speech', 'Animal']",Speech,0.32424706,Animal,0.1523505,"Livestock, farm animals, working animals",0.13272595,Fowl,0.12249021,Goose,0.08798849
828eRs9Gb7A,"['Horse', 'Speech']",Speech,0.4575022,"Livestock, farm animals, working animals",0.052729607,Vehicle,0.049558263,Animal,0.045642603,Clip-clop,0.040699482
IlrFGNeZQdo,"['Horse', 'Music', 'Speech']",Speech,0.40174374,Music,0.34494144,Groan,0.0069877757,Rapping,0.0066709397,Hip hop music,0.005410581
ag4qUrpH9qo,"['Horse', 'Animal']",Music,0.087750494,Speech,0.07320397,"Splash, splatter",0.072685115,Run,0.06186967,Liquid,0.05273033
Juex-zs5Luk,"['Horse', 'Neigh, whinny', 'Clip-clop', 'Animal']",Animal,0.44013882,"Livestock, farm animals, working animals",0.29061905,Horse,0.2039341,"Outside, rural or natural",0.18332732,"Neigh, whinny",0.16342904
Z1EBPMbaV7w,"['Horse', 'Animal']",Clip-clop,0.3270687,"Walk, footsteps",0.28991833,Horse,0.2851945,Run,0.27944425,Animal,0.21619587
126AbihZt28,"['Horse', 'Clip-clop', 'Speech', 'Animal']",Speech,0.34309635,Animal,0.24772626,Clip-clop,0.13000882,Horse,0.119249284,"Livestock, farm animals, working animals",0.10380691
WY9C9lG955k,"['Horse', 'Speech', 'Animal']",Speech,0.24680758,Animal,0.106305405,Clip-clop,0.10470264,Horse,0.103294834,Skateboard,0.08289158
Flusa6-SaDM,"['Horse', 'Clip-clop', 'Speech', 'Livestock, farm animals, working animals', 'Animal']",Speech,0.48548275,Animal,0.08026568,Vehicle,0.04533886,Clip-clop,0.041214075,Skateboard,0.038364522
K4fk9S5UxJc,"['Horse', 'Clip-clop', 'Speech', 'Animal']","Outside, rural or natural",0.3001998,Wind,0.21823528,Rustling leaves,0.20692673,"Walk, footsteps",0.19151436,Animal,0.08127544
828eRs9Gb7A,"['Horse', 'Speech']",Speech,0.4575022,"Livestock, farm animals, working animals",0.052729607,Vehicle,0.049558263,Animal,0.045642603,Clip-clop,0.040699482
8TVOesBBLPg,"['Horse', 'Neigh, whinny', 'Speech', 'Animal']",Speech,0.32424706,Animal,0.1523505,"Livestock, farm animals, working animals",0.13272595,Fowl,0.12249021,Goose,0.08798849
dRXiRijSNOE,"['Bird', 'Horse', 'Environmental noise', 'Speech', 'Livestock, farm animals, working animals']",Pour,0.1821554,"Trickle, dribble",0.15396789,Liquid,0.13744123,Animal,0.12814257,Water,0.11433105
lRyNx9_7NIM,"['Horse', 'Run', 'Speech', 'Animal']",Speech,0.2962971,Vehicle,0.15049675,Ambulance (siren),0.12444623,Emergency vehicle,0.12184584,Motor vehicle (road),0.10654749
4UnUrylORBM,"['Horse', 'Neigh, whinny', 'Speech', 'Animal']",Silence,0.45210528,Speech,0.26173523,"Inside, small room",0.013393785,Animal,0.010387519,"Livestock, farm animals, working animals",0.005864746
FBVbrp2Br2E,"['Horse', 'Speech']",Speech,0.8002931,Music for children,0.018038118,"Child speech, kid speaking",0.013734078,"Inside, small room",0.013070348,"Jingle, tinkle",0.011020661
126AbihZt28,"['Horse', 'Clip-clop', 'Speech', 'Animal']",Speech,0.34309635,Animal,0.24772626,Clip-clop,0.13000882,Horse,0.119249284,"Livestock, farm animals, working animals",0.10380691
AoUn8I-RtRk,"['Horse', 'Music', 'Neigh, whinny', 'Clip-clop', 'Speech', 'Animal']",Speech,0.74583465,Music,0.030740926,Animal,0.014485675,"Inside, small room",0.011712739,Wild animals,0.008199567
6zKhO6NCchE,"['Horse', 'Neigh, whinny', 'Clip-clop', 'Animal']","Outside, rural or natural",0.20336585,Animal,0.19794731,Horse,0.19343863,"Livestock, farm animals, working animals",0.1298326,Stream,0.113150164
LaiJ0mPbbdk,"['Horse', 'Music', 'Neigh, whinny', 'Speech', 'Animal']",Speech,0.21062905,Music,0.17572549,Animal,0.1387698,"Livestock, farm animals, working animals",0.11525611,"Neigh, whinny",0.1071778
ER1c1h89GjA,"['Horse', 'Neigh, whinny', 'Clip-clop', 'Speech', 'Animal']",Speech,0.50347465,Animal,0.15970895,"Livestock, farm animals, working animals",0.09613594,"Domestic animals, pets",0.08167777,Goat,0.07806774
lilToEjzrv4,"['Horse', 'Neigh, whinny', 'Speech', 'Animal', 'Outside, rural or natural']",Speech,0.6961106,"Neigh, whinny",0.028299123,Horse,0.019347982,"Inside, large room or hall",0.014498109,"Narration, monologue",0.013917567
828eRs9Gb7A,"['Horse', 'Speech']",Speech,0.4575022,"Livestock, farm animals, working animals",0.052729607,Vehicle,0.049558263,Animal,0.045642603,Clip-clop,0.040699482
9mu6h8pTooE,"['Horse', 'Clip-clop', 'Speech', 'Animal']",Speech,0.75143665,Clip-clop,0.04122912,Horse,0.030467417,Chop,0.028373744,"Livestock, farm animals, working animals",0.018224359
K4fk9S5UxJc,"['Horse', 'Clip-clop', 'Speech', 'Animal']","Outside, rural or natural",0.3001998,Wind,0.21823528,Rustling leaves,0.20692673,"Walk, footsteps",0.19151436,Animal,0.08127544
3GbIhQLCH9I,"['Horse', 'Music', 'Neigh, whinny', 'Speech', 'Animal']",Speech,0.2287492,Music,0.14537893,Animal,0.12503982,"Neigh, whinny",0.113744445,Horse,0.11150445
8YSDo1wTo3M,"['Horse', 'Neigh, whinny', 'Speech', 'Animal']",Animal,0.18284348,Speech,0.11199613,Fowl,0.090959236,"Livestock, farm animals, working animals",0.09023633,Dog,0.07846768
HhUYxDk7_98,"['Horse', 'Clip-clop', 'Speech', 'Animal']",Speech,0.34883353,Vehicle,0.27350157,Clip-clop,0.08065826,Idling,0.06295452,Engine,0.06282877
MUC3GjvBI7I,"['Horse', 'Clip-clop', 'Speech', 'Animal']",Horse,0.4327413,Clip-clop,0.42510086,"Livestock, farm animals, working animals",0.32222694,Animal,0.32167464,Speech,0.13609186
8mhecLr6Veo,"['Horse', 'Clip-clop', 'Animal']",Clip-clop,0.18948804,Horse,0.18912105,Animal,0.16387604,"Livestock, farm animals, working animals",0.16186175,"Outside, rural or natural",0.095814355
0vSmiq7CrCk,"['Horse', 'Neigh, whinny', 'Animal']",Animal,0.17638785,Whistling,0.13470939,"Livestock, farm animals, working animals",0.10450114,Fowl,0.07225777,Duck,0.06542607
J_ZRXchuwNA,"['Horse', 'Clip-clop']",Vehicle,0.13224106,"Inside, small room",0.12441067,Fill (with liquid),0.07358039,Liquid,0.07253893,Boiling,0.064875744
AoUn8I-RtRk,"['Horse', 'Music', 'Neigh, whinny', 'Clip-clop', 'Speech', 'Animal']",Speech,0.74583465,Music,0.030740926,Animal,0.014485675,"Inside, small room",0.011712739,Wild animals,0.008199567
uZ1HeW4bIxo,"['Horse', 'Music', 'Music for children', 'Speech']",Music,0.7694789,Speech,0.14052248,Music for children,0.008347916,Singing,0.0081555145,Hip hop music,0.007619013
BYCS5mUdVUg,"['Horse', 'Music', 'Middle Eastern music', 'Song', 'Animal']",Music,0.61717594,Animal,0.039618284,"Rodents, rats, mice",0.025205677,Wild animals,0.020388398,Mouse,0.015020007
VUkUAHMCPxA,"['Pig', 'Speech', 'Animal']",Pig,0.46332246,Animal,0.3956962,Oink,0.39331314,"Livestock, farm animals, working animals",0.37973428,Speech,0.37494665
t2PvIMnl6zA,"['Music', 'Pig', 'Speech', 'Child speech, kid speaking', 'Oink']",Music,0.4228964,Speech,0.3736312,Pig,0.15151109,Oink,0.14391983,"Livestock, farm animals, working animals",0.09530279
gotJrqh0V3w,"['Domestic animals, pets', 'Pig', 'Animal', 'Oink']",Pig,0.7867977,"Livestock, farm animals, working animals",0.60353696,Oink,0.5929725,Animal,0.515092,"Burping, eructation",0.07181301
HS6dA_tWr5Q,"['Domestic animals, pets', 'Pig', 'Animal']","Outside, rural or natural",0.19041033,Animal,0.12429152,Wild animals,0.04699035,"Inside, small room",0.04078588,Rustling leaves,0.040257234
HS6dA_tWr5Q,"['Domestic animals, pets', 'Pig', 'Animal']","Outside, rural or natural",0.19041033,Animal,0.12429152,Wild animals,0.04699035,"Inside, small room",0.04078588,Rustling leaves,0.040257234
1VRZ08sblVw,"['Roar', 'Pig', 'Animal', 'Inside, large room or hall']",Animal,0.22406304,Dog,0.16572513,"Domestic animals, pets",0.16274261,Pig,0.15535125,Oink,0.12669837
0-2Onbywljo,"['Music', 'Pig', 'Grunt', 'Speech']",Speech,0.33343768,Music,0.25736064,Pig,0.1023467,Oink,0.100727275,"Livestock, farm animals, working animals",0.09318678
evrjgW1fMAE,"['Pig', 'Animal']",Pig,0.48728842,Animal,0.36140352,Oink,0.35037422,"Livestock, farm animals, working animals",0.2688157,Speech,0.08098432
edje2frc3k4,"['Bathtub (filling or washing)', 'Domestic animals, pets', 'Pig', 'Speech', 'Animal']",Speech,0.4742109,"Child speech, kid speaking",0.10864856,"Inside, small room",0.08337184,Animal,0.071190014,"Domestic animals, pets",0.059696294
-pDS3yN4B1s,"['Pig', 'Speech', 'Animal']",Speech,0.45988494,"Inside, small room",0.07212913,"Domestic animals, pets",0.062030636,Animal,0.04259409,Dog,0.04145945
VUkUAHMCPxA,"['Pig', 'Speech', 'Animal']",Pig,0.46332246,Animal,0.3956962,Oink,0.39331314,"Livestock, farm animals, working animals",0.37973428,Speech,0.37494665
gotJrqh0V3w,"['Domestic animals, pets', 'Pig', 'Animal', 'Oink']",Pig,0.7867977,"Livestock, farm animals, working animals",0.60353696,Oink,0.5929725,Animal,0.515092,"Burping, eructation",0.07181301
rLhXPcqUK8A,"['Pig', 'Snort', 'Groan']","Wail, moan",0.18357553,Groan,0.17244613,"Crying, sobbing",0.17183392,Whimper,0.14406288,Speech,0.09447952
edje2frc3k4,"['Bathtub (filling or washing)', 'Domestic animals, pets', 'Pig', 'Speech', 'Animal']",Speech,0.4742109,"Child speech, kid speaking",0.10864856,"Inside, small room",0.08337184,Animal,0.071190014,"Domestic animals, pets",0.059696294
gotJrqh0V3w,"['Domestic animals, pets', 'Pig', 'Animal', 'Oink']",Pig,0.7867977,"Livestock, farm animals, working animals",0.60353696,Oink,0.5929725,Animal,0.515092,"Burping, eructation",0.07181301
qg4Rrbn2ZCo,"['Domestic animals, pets', 'Pig', 'Speech']",Speech,0.33278635,Animal,0.19208959,Wild animals,0.13257286,Bird,0.11791128,"Rodents, rats, mice",0.108760215
LYGLEevz_50,"['Wild animals', 'Music', 'Pig', 'Animal']",Animal,0.49982065,Pig,0.36156225,"Livestock, farm animals, working animals",0.3105858,Oink,0.26306167,"Domestic animals, pets",0.11612234
VlyK4mRfgUU,"['Pig', 'Speech', 'Animal', 'Outside, rural or natural']",Speech,0.35302597,Pig,0.2259353,Oink,0.21608476,"Livestock, farm animals, working animals",0.14583655,Animal,0.1162767
1VRZ08sblVw,"['Roar', 'Pig', 'Animal', 'Inside, large room or hall']",Animal,0.22406304,Dog,0.16572513,"Domestic animals, pets",0.16274261,Pig,0.15535125,Oink,0.12669837
2_HheXrvjA0,"['Pig', 'Animal']",Silence,0.3218978,Camera,0.18815956,Single-lens reflex camera,0.16895334,Mechanisms,0.121970735,Speech,0.06320862
evrjgW1fMAE,"['Pig', 'Animal']",Pig,0.48728842,Animal,0.36140352,Oink,0.35037422,"Livestock, farm animals, working animals",0.2688157,Speech,0.08098432
2_HheXrvjA0,"['Pig', 'Animal']",Silence,0.3218978,Camera,0.18815956,Single-lens reflex camera,0.16895334,Mechanisms,0.121970735,Speech,0.06320862
InMGrulooKI,"['Pig', 'Speech', 'Animal', 'Oink']",Speech,0.27852312,Animal,0.16313119,Pig,0.16276449,Oink,0.12703082,"Domestic animals, pets",0.084441766
gotJrqh0V3w,"['Domestic animals, pets', 'Pig', 'Animal', 'Oink']",Pig,0.7867977,"Livestock, farm animals, working animals",0.60353696,Oink,0.5929725,Animal,0.515092,"Burping, eructation",0.07181301
EecU1KGJIt4,"['Bark', 'Domestic animals, pets', 'Pig', 'Bow-wow', 'Dog', 'Animal']",Animal,0.92674893,Pig,0.78894436,"Livestock, farm animals, working animals",0.74371946,Oink,0.63519967,Dog,0.14007013
ifqMsfJQ3j8,"['Domestic animals, pets', 'Pig', 'Speech', 'Livestock, farm animals, working animals', 'Animal']",Animal,0.2303479,"Livestock, farm animals, working animals",0.14752653,Pig,0.13732561,Clip-clop,0.110415235,Horse,0.10730711
EecU1KGJIt4,"['Bark', 'Domestic animals, pets', 'Pig', 'Bow-wow', 'Dog', 'Animal']",Animal,0.92674893,Pig,0.78894436,"Livestock, farm animals, working animals",0.74371946,Oink,0.63519967,Dog,0.14007013
gotJrqh0V3w,"['Domestic animals, pets', 'Pig', 'Animal', 'Oink']",Pig,0.7867977,"Livestock, farm animals, working animals",0.60353696,Oink,0.5929725,Animal,0.515092,"Burping, eructation",0.07181301
eh9FhTL34no,"['Domestic animals, pets', 'Pig', 'Animal']",Animal,0.48709244,Pig,0.33380398,"Livestock, farm animals, working animals",0.29974043,Oink,0.21957207,"Domestic animals, pets",0.15068765
-qBctCzLI5s,"['Pig', 'Speech', 'Animal', 'Inside, small room']",Speech,0.87794465,Dog,0.024369095,"Domestic animals, pets",0.020340636,"Inside, small room",0.019566951,Animal,0.01434457
PwazdGn6ldc,"['Pig', 'Speech', 'Animal', 'Oink']",Speech,0.24464679,Pig,0.15742877,"Livestock, farm animals, working animals",0.1396426,Animal,0.13961363,Oink,0.12015784
eh9FhTL34no,"['Domestic animals, pets', 'Pig', 'Animal']",Animal,0.48709244,Pig,0.33380398,"Livestock, farm animals, working animals",0.29974043,Oink,0.21957207,"Domestic animals, pets",0.15068765
6ieXDFjLKNo,"['Canidae, dogs, wolves', 'Roar', 'Music', 'Pig', 'Roaring cats (lions, tigers)']",Animal,0.4875857,Pig,0.23107111,"Livestock, farm animals, working animals",0.21652262,Dog,0.18239626,"Domestic animals, pets",0.18148339
6ieXDFjLKNo,"['Canidae, dogs, wolves', 'Roar', 'Music', 'Pig', 'Roaring cats (lions, tigers)']",Animal,0.4875857,Pig,0.23107111,"Livestock, farm animals, working animals",0.21652262,Dog,0.18239626,"Domestic animals, pets",0.18148339
85uvN5ZwvYM,"['Pig', 'Animal']",Animal,0.18144849,Wild animals,0.12380793,Bird,0.09109832,Water,0.08974719,Crow,0.07336976
i0VIFGS2vCQ,['Pig'],Animal,0.21912198,Speech,0.15954849,"Livestock, farm animals, working animals",0.10387796,Dog,0.083177,"Domestic animals, pets",0.08274758
C0rLDkhR1sI,"['Pig', 'Grunt']",Silence,0.8500001,Grunt,0.10987872,Pig,0.06452735,Oink,0.051043548,"Burping, eructation",0.04014852
sfXt8h7KAHM,"['Pig', 'Sniff', 'Speech', 'Animal', 'Oink']",Speech,0.275271,Animal,0.21937947,"Domestic animals, pets",0.20831287,Dog,0.19291806,"Inside, small room",0.12083336
gotJrqh0V3w,"['Domestic animals, pets', 'Pig', 'Animal', 'Oink']",Pig,0.7867977,"Livestock, farm animals, working animals",0.60353696,Oink,0.5929725,Animal,0.515092,"Burping, eructation",0.07181301
EecU1KGJIt4,"['Bark', 'Domestic animals, pets', 'Pig', 'Bow-wow', 'Dog', 'Animal']",Animal,0.92674893,Pig,0.78894436,"Livestock, farm animals, working animals",0.74371946,Oink,0.63519967,Dog,0.14007013
rvNKfBj-Nnk,"['Pig', 'Squeal', 'Animal', 'Oink']",Animal,0.49464655,Pig,0.4518366,"Livestock, farm animals, working animals",0.31603983,Oink,0.31334597,"Burping, eructation",0.1507197
2_HheXrvjA0,"['Pig', 'Animal']",Silence,0.3218978,Camera,0.18815956,Single-lens reflex camera,0.16895334,Mechanisms,0.121970735,Speech,0.06320862
rLhXPcqUK8A,"['Pig', 'Snort', 'Groan']","Wail, moan",0.18357553,Groan,0.17244613,"Crying, sobbing",0.17183392,Whimper,0.14406288,Speech,0.09447952
rvNKfBj-Nnk,"['Pig', 'Squeal', 'Animal', 'Oink']",Animal,0.49464655,Pig,0.4518366,"Livestock, farm animals, working animals",0.31603983,Oink,0.31334597,"Burping, eructation",0.1507197
fj0ssjUaRd8,"['Domestic animals, pets', 'Pig', 'Animal']",Speech,0.18946184,Breathing,0.1760414,Snoring,0.14459157,Snort,0.09170414,"Inside, small room",0.08190691
evrjgW1fMAE,"['Pig', 'Animal']",Pig,0.48728842,Animal,0.36140352,Oink,0.35037422,"Livestock, farm animals, working animals",0.2688157,Speech,0.08098432
-pDS3yN4B1s,"['Pig', 'Speech', 'Animal']",Speech,0.45988494,"Inside, small room",0.07212913,"Domestic animals, pets",0.062030636,Animal,0.04259409,Dog,0.04145945
sfXt8h7KAHM,"['Pig', 'Sniff', 'Speech', 'Animal', 'Oink']",Speech,0.275271,Animal,0.21937947,"Domestic animals, pets",0.20831287,Dog,0.19291806,"Inside, small room",0.12083336
QNATmv1gQBU,"['Pig', 'Animal']",Animal,0.3712109,Wild animals,0.13430576,Bird,0.13410828,"Outside, rural or natural",0.10326783,"Domestic animals, pets",0.08994572
bG0PdrCdxUc,"['Pig', 'Livestock, farm animals, working animals', 'Animal', 'Oink']",Animal,0.60380465,"Livestock, farm animals, working animals",0.5382133,Fowl,0.48286676,Duck,0.35521334,Goose,0.32390612
HS6dA_tWr5Q,"['Domestic animals, pets', 'Pig', 'Animal']","Outside, rural or natural",0.19041033,Animal,0.12429152,Wild animals,0.04699035,"Inside, small room",0.04078588,Rustling leaves,0.040257234
-pDS3yN4B1s,"['Pig', 'Speech', 'Animal']",Speech,0.45988494,"Inside, small room",0.07212913,"Domestic animals, pets",0.062030636,Animal,0.04259409,Dog,0.04145945
8Xmib9cyepg,"['Music', 'Music for children', 'Pig']",Speech,0.2943209,Laughter,0.09657627,"Domestic animals, pets",0.093361415,Dog,0.09092238,Animal,0.083290696
85uvN5ZwvYM,"['Pig', 'Animal']",Animal,0.18144849,Wild animals,0.12380793,Bird,0.09109832,Water,0.08974719,Crow,0.07336976
6zbsUtQL4nY,"['Pig', 'Snort', 'Animal']","Inside, small room",0.2761018,"Domestic animals, pets",0.08456223,Animal,0.083501145,Dog,0.07016643,Snort,0.0689434
evrjgW1fMAE,"['Pig', 'Animal']",Pig,0.48728842,Animal,0.36140352,Oink,0.35037422,"Livestock, farm animals, working animals",0.2688157,Speech,0.08098432
edje2frc3k4,"['Bathtub (filling or washing)', 'Domestic animals, pets', 'Pig', 'Speech', 'Animal']",Speech,0.4742109,"Child speech, kid speaking",0.10864856,"Inside, small room",0.08337184,Animal,0.071190014,"Domestic animals, pets",0.059696294
PwazdGn6ldc,"['Pig', 'Speech', 'Animal', 'Oink']",Speech,0.24464679,Pig,0.15742877,"Livestock, farm animals, working animals",0.1396426,Animal,0.13961363,Oink,0.12015784
C0rLDkhR1sI,"['Pig', 'Grunt']",Silence,0.8500001,Grunt,0.10987872,Pig,0.06452735,Oink,0.051043548,"Burping, eructation",0.04014852
EecU1KGJIt4,"['Bark', 'Domestic animals, pets', 'Pig', 'Bow-wow', 'Dog', 'Animal']",Animal,0.92674893,Pig,0.78894436,"Livestock, farm animals, working animals",0.74371946,Oink,0.63519967,Dog,0.14007013
1VRZ08sblVw,"['Roar', 'Pig', 'Animal', 'Inside, large room or hall']",Animal,0.22406304,Dog,0.16572513,"Domestic animals, pets",0.16274261,Pig,0.15535125,Oink,0.12669837
qg4Rrbn2ZCo,"['Domestic animals, pets', 'Pig', 'Speech']",Speech,0.33278635,Animal,0.19208959,Wild animals,0.13257286,Bird,0.11791128,"Rodents, rats, mice",0.108760215
SNdxshiRXmE,"['Pig', 'Animal']",Speech,0.29067677,"Outside, rural or natural",0.049559016,Animal,0.041864283,Hiss,0.036173165,Snake,0.034185447
EecU1KGJIt4,"['Bark', 'Domestic animals, pets', 'Pig', 'Bow-wow', 'Dog', 'Animal']",Animal,0.92674893,Pig,0.78894436,"Livestock, farm animals, working animals",0.74371946,Oink,0.63519967,Dog,0.14007013
VlyK4mRfgUU,"['Pig', 'Speech', 'Animal', 'Outside, rural or natural']",Speech,0.35302597,Pig,0.2259353,Oink,0.21608476,"Livestock, farm animals, working animals",0.14583655,Animal,0.1162767
2_HheXrvjA0,"['Pig', 'Animal']",Silence,0.3218978,Camera,0.18815956,Single-lens reflex camera,0.16895334,Mechanisms,0.121970735,Speech,0.06320862
SNdxshiRXmE,"['Pig', 'Animal']",Speech,0.29067677,"Outside, rural or natural",0.049559016,Animal,0.041864283,Hiss,0.036173165,Snake,0.034185447
-qBctCzLI5s,"['Pig', 'Speech', 'Animal', 'Inside, small room']",Speech,0.87794465,Dog,0.024369095,"Domestic animals, pets",0.020340636,"Inside, small room",0.019566951,Animal,0.01434457
lyretAffxhQ,"['Goat', 'Animal']",Animal,0.33112046,"Livestock, farm animals, working animals",0.2441289,Sheep,0.24041507,Bleat,0.22528252,Goat,0.18675101
kIjsv6OY03M,"['Goat', 'Domestic animals, pets', 'Speech', 'Livestock, farm animals, working animals', 'Animal']",Silence,0.30017594,Animal,0.18458703,Speech,0.14274591,"Livestock, farm animals, working animals",0.10236027,Goat,0.084465556
LTZTnl-3ikk,"['Goat', 'Animal']",Animal,0.36106598,"Livestock, farm animals, working animals",0.19280197,Pig,0.11415132,Goat,0.10746088,Oink,0.09781442
zBxJvLTe2WQ,"['Goat', 'Music', 'Song', 'Sheep', 'Bleat', 'Happy music']",Music,0.5475222,Speech,0.16131002,Singing,0.03411892,Soul music,0.018636776,Independent music,0.015984347
CM_A4f9qqzo,"['Goat', 'Speech', 'Animal']",Animal,0.5232994,"Livestock, farm animals, working animals",0.45748425,Goat,0.39915517,Screaming,0.14485402,Sheep,0.1410147
JgIXsVnfJ9o,"['Bird', 'Fowl', 'Goat', 'Livestock, farm animals, working animals', 'Animal']",Silence,0.41273212,"Livestock, farm animals, working animals",0.25201005,Animal,0.2455456,Sheep,0.1967224,Bleat,0.16267507
lyretAffxhQ,"['Goat', 'Animal']",Animal,0.33112046,"Livestock, farm animals, working animals",0.2441289,Sheep,0.24041507,Bleat,0.22528252,Goat,0.18675101
zBxJvLTe2WQ,"['Goat', 'Music', 'Song', 'Sheep', 'Bleat', 'Happy music']",Music,0.5475222,Speech,0.16131002,Singing,0.03411892,Soul music,0.018636776,Independent music,0.015984347
AACQBaSIzog,"['Goat', 'Speech', 'Livestock, farm animals, working animals', 'Animal']",Speech,0.7960302,Music,0.17708206,Sheep,0.102827154,Animal,0.10181699,"Livestock, farm animals, working animals",0.1012442
CM_A4f9qqzo,"['Goat', 'Speech', 'Animal']",Animal,0.5232994,"Livestock, farm animals, working animals",0.45748425,Goat,0.39915517,Screaming,0.14485402,Sheep,0.1410147
VWgmOH4DZ_c,"['Goat', 'Livestock, farm animals, working animals', 'Animal']",Speech,0.22683182,"Livestock, farm animals, working animals",0.09271984,Animal,0.0911477,Goat,0.06050194,"Inside, small room",0.055340417
ps8ulH55E5Q,"['Goat', 'Domestic animals, pets', 'Sheep', 'Animal']",Animal,0.6591879,"Livestock, farm animals, working animals",0.4880746,Goat,0.23873588,Sheep,0.18608893,Wild animals,0.086697385
